employee_id_hash,name,company_id,tenure_years,gender,marital_status,is_permanent,performance_score,performance_rating,has_promotion,behavior_avg,psychological_score,drive_score,mental_strength_score,adaptability_score,collaboration_score,has_quick_assessment,holistic_score,score_alignment,leadership_potential,perf_beh_ratio,combined_score,score_difference,tenure_category,performance_level,behavioral_level,high_performer,gender_encoded,marital_status_encoded,is_permanent_encoded,performance_rating_encoded,tenure_category_encoded,performance_level_encoded,behavioral_level_encoded
7ea747d242037f1202cd4dfd3616f658,Hadi Susanto,78,2,M,single,t,97.64,Excellent,0,86.6437,78.5,75.9,97.4,73.3,100.0,1,88.5973,0.8901,87.4982,1.1269,92.1396,10.9918,junior,high,medium,1,1,1,1,1,0,0,2
c470f98ccff2a571608b2b1ec0ac2bbe,Tri Manurung,61,0,F,married,t,77.43,Good,0,74.0283,73.369,71.9,62.8,84.4,77.0,1,75.191,0.966,74.8509,1.0459,75.729,3.4015,junior,medium,low,0,0,0,1,2,0,2,1
13439d9ebe07e9a05a2e2b25ed012948,Kartini Utama,104,11,M,single,t,85.94,Good,1,83.3536,85.61,100.0,79.0,75.2,79.3,1,85.0663,0.9741,84.8074,1.0311,84.6483,2.5895,veteran,high,medium,1,1,1,1,2,3,0,2
024eb3af058027ed0e8e28f2b5598475,Ratna Utama,90,6,F,married,t,89.86,Good,0,77.5507,72.588,87.5,51.2,79.7,91.8,1,80.9871,0.8769,79.7558,1.1588,83.7071,12.3127,senior,high,medium,1,0,0,1,2,2,0,2
0da783b254d7f2370993588ff659d541,Yanti Nugraha,82,3,F,married,f,79.89,Good,0,78.6773,78.494,90.9,70.1,65.7,88.1,1,79.1059,0.9879,78.985,1.0154,79.2818,1.209,mid,medium,medium,0,0,0,0,2,1,2,2
b0b09c015b2e9e4af669724bc603f408,Rahmat Yuliana,100,1,F,married,t,64.05,Average,1,47.2534,34.852,53.9,32.1,44.1,59.0,1,50.2519,0.832,48.5722,1.3555,55.6522,16.7977,junior,low,low,0,0,0,1,0,0,1,1
f1532db60ec36c4c12b9731bf010caf7,Rita Purnama,79,0,F,married,t,63.08,Average,0,52.1438,46.582,38.4,50.2,67.4,52.6,1,54.8516,0.8906,53.7575,1.2098,57.6143,10.9408,junior,low,low,0,0,0,1,0,0,1,1
d4e358b4d679ba67d3ef0b7dc2123bbd,Hendra Utama,108,6,M,widow,t,42.09,Below Average,0,32.709,39.26,30.9,38.6,26.1,35.2,1,38.4259,0.9062,37.488,1.2867,37.3985,9.3789,senior,low,low,0,1,2,1,3,2,1,1
c80aee4517c3d1f7156e293a33ecb126,Joko Hutabarat,104,4,M,single,t,100.0,Excellent,1,83.3508,95.381,67.4,87.4,93.9,84.6,0,93.6196,0.8335,91.9547,1.1997,91.6754,16.6492,mid,high,medium,1,1,1,1,1,1,0,2
9abb8077cc3a3e449702c2f77c96587d,Yanti Sutanto,65,5,M,single,f,71.93,Average,0,71.8083,69.246,58.6,68.8,81.9,77.9,1,71.0893,0.9988,71.0769,1.0017,71.8706,0.1246,mid,medium,low,0,1,1,0,0,1,2,1
9fc60bc49eceedc90870007614703278,Putri Permana,89,0,M,single,t,77.04,Good,0,82.2523,77.536,92.0,95.3,50.8,90.9,1,78.7546,0.9479,79.2753,0.9367,79.6487,-5.2073,junior,medium,medium,0,1,1,1,2,0,2,2
27d44ace6167cdab4815ab17fdfc6870,Sri Saputra,103,3,M,single,t,73.31,Average,0,86.0609,70.82,71.9,87.7,96.8,87.9,1,76.3868,0.8725,77.6623,0.8518,79.6837,-12.7545,mid,medium,medium,0,1,1,1,0,1,2,2
2b166e108a5c407ef9c835e624f5740a,Sari Simanjuntak,71,2,F,married,t,67.36,Average,0,71.7095,55.509,74.8,55.9,69.4,86.7,1,65.1112,0.9565,65.5457,0.9394,69.5366,-4.3458,junior,low,low,0,0,0,1,0,0,1,1
c4cddb87f09b56d95f276cfbe3f1000d,Zainal Nasution,63,3,F,single,t,28.9,Below Average,0,28.5849,51.794,13.6,9.3,37.3,54.1,1,35.6723,0.9969,35.6411,1.0109,28.7408,0.3119,mid,low,low,0,0,1,1,3,1,1,1
5d602fe5fe907bc1eccb1e7e606dddae,Rizki Yuliana,96,3,M,married,t,43.59,Below Average,0,54.0109,42.756,62.6,48.5,56.6,48.4,1,46.465,0.8958,47.5074,0.807,48.7993,-10.4233,mid,low,low,0,1,0,1,3,1,1,1
6da7d434eaa4616e1968f9c1274aa5e8,Adi Harahap,105,10,F,single,t,91.49,Excellent,0,67.694,76.906,75.6,62.4,51.2,81.6,1,79.9744,0.7621,77.5952,1.3515,79.59,23.7919,senior,high,low,1,0,1,1,1,2,0,1
6b2e8152b083b9e533fb03f840592d1e,Tri Sitompul,107,5,F,single,t,80.46,Good,0,79.1132,61.752,79.7,82.3,71.8,82.7,1,74.4453,0.9865,74.3102,1.0171,79.789,1.3516,mid,medium,medium,0,0,1,1,2,1,2,2
540cf91ea09f3652411b62aab49c582a,Sari Sinaga,63,2,M,single,t,82.31,Good,0,77.876,76.674,68.6,77.6,66.6,98.7,1,79.2903,0.9556,78.8465,1.057,80.0948,4.4375,junior,medium,medium,0,1,1,1,2,0,2,2
6e82348fa9afad4833df73d93692340e,Sri Susanto,92,4,F,married,t,79.58,Good,0,72.8604,96.445,69.8,85.3,66.7,69.6,1,82.6237,0.9328,81.9517,1.0922,76.2204,6.72,mid,medium,low,0,0,0,1,2,1,2,1
ebb2254acebf24d779e8a1d5121e1106,Yudi Susanto,70,15,M,married,t,94.57,Excellent,1,73.1949,93.011,57.6,82.8,74.9,77.4,1,87.6913,0.7862,85.5534,1.2921,83.8843,21.3788,veteran,high,low,1,1,0,1,1,3,0,1
a07551ae35ee890becfdf16b71d80ec5,Eko Harahap,74,3,M,married,t,63.14,Average,0,60.5858,64.108,52.0,64.2,63.9,62.2,0,62.6648,0.9744,62.4093,1.0422,61.8636,2.5555,mid,low,low,0,1,0,1,0,1,1,1
04f77d02e5e03244c684796ff169dbfd,Agus Situmorang,88,2,M,married,t,57.16,Below Average,0,55.329,61.962,35.4,63.7,53.4,68.8,1,58.0511,0.9817,57.8681,1.0331,56.2442,1.8305,junior,low,low,0,1,0,1,3,0,1,1
ed28587afd20a41c868b174600e8dc18,Adi Sari,62,5,F,married,t,52.57,Below Average,0,55.2395,33.912,70.1,55.3,52.0,43.6,1,47.7745,0.9733,48.0412,0.9517,53.9061,-2.6669,mid,low,low,0,0,0,1,3,1,1,1
9eb99be1cf8050f7156fee199711ec27,Rahmat Putra,84,3,F,married,t,87.46,Good,0,65.7126,74.877,62.6,72.6,65.2,62.4,1,77.1627,0.7825,74.9875,1.331,76.5886,21.7521,mid,high,low,1,0,0,1,2,1,0,1
63a9538d46b094e2eb5e1d167e32550a,Indra Tampubolon,75,11,F,single,t,74.12,Average,0,68.065,68.087,52.7,74.9,64.2,80.5,1,70.4922,0.9395,69.8871,1.0889,71.0907,6.0514,veteran,medium,low,0,0,1,1,0,3,2,1
150fd443ff76d9507213e157aed9bae3,Adi Purnama,72,3,M,married,t,67.77,Average,0,68.9891,78.978,73.2,59.0,74.9,68.9,1,71.4986,0.9878,71.6203,0.9823,68.3803,-1.2178,mid,low,low,0,1,0,1,0,1,1,1
e3016eacaeb09883f8635a097788cc32,Deni Manurung,109,1,M,widow,t,49.32,Below Average,1,52.7789,52.234,39.8,61.2,51.0,59.2,1,51.2298,0.9654,51.5762,0.9344,51.047,-3.4637,junior,low,low,0,1,2,1,3,0,1,1
2960d515d3366813dd6b9cf3d5d1e510,Rini Yuliana,93,7,F,single,t,63.09,Average,0,62.3283,58.676,63.1,80.2,51.5,54.5,1,61.539,0.9923,61.4624,1.0123,62.7113,0.7659,senior,low,low,0,0,1,1,0,2,1,1
6fdf996df751e6ed8f063d631cd2f9c6,Ratna Sinaga,73,5,M,married,t,83.97,Good,0,82.3334,70.134,81.6,79.6,84.3,83.8,1,79.3275,0.9837,79.164,1.0199,83.1507,1.6346,mid,medium,medium,0,1,0,1,2,1,2,2
450faf4e1433c1c3fc7d70fe8ff76146,Eko Nugraha,103,5,F,married,t,85.46,Good,1,90.004,84.683,96.5,90.0,88.0,85.5,1,86.5896,0.9545,87.0442,0.9495,87.7314,-4.5453,mid,high,high,1,0,0,1,2,1,0,0
ee242a0b67904e983c263346404fe4d8,Eko Hutabarat,64,10,F,widow,t,100.0,Excellent,0,72.4066,60.612,46.7,78.0,87.6,77.4,0,79.9056,0.7241,77.1462,1.3811,86.2033,27.5934,senior,high,low,1,0,2,1,1,2,0,1
ba7982b924a8f2510c060cf42c581812,Citra Utama,66,4,M,single,t,82.14,Good,0,67.3804,36.814,83.2,74.0,60.0,52.3,0,64.113,0.8524,62.6374,1.219,74.7584,14.7561,mid,medium,low,0,1,1,1,2,1,2,1
d25d19387ad32cc4366ff5193a0fe467,Kartini Permana,68,5,M,single,t,92.88,Excellent,0,84.2218,85.172,88.2,86.1,80.2,82.4,0,87.97,0.9134,87.1042,1.1028,88.5508,8.6579,mid,high,medium,1,1,1,1,1,1,0,2
1f1886346d063ee0861fbfcde5292d68,Deni Sitompul,72,10,F,single,t,61.44,Average,0,59.1494,43.833,61.2,53.1,54.7,67.6,1,55.471,0.9771,55.2419,1.0387,60.295,2.2912,senior,low,low,0,0,1,1,0,2,1,1
933677908878fde8ccbd5c8038f29c81,Ahmad Hutabarat,96,11,F,married,t,68.24,Average,0,60.9518,68.185,70.0,57.9,41.2,74.8,0,66.0374,0.9271,65.3085,1.1196,64.5964,7.2892,veteran,low,low,0,0,0,1,0,3,1,1
ea1130d80c01ca58aec168683f5ef2d7,Irwan Setiawan,96,6,M,married,t,81.15,Good,0,80.3924,74.549,57.8,88.0,87.3,88.5,1,78.9437,0.9924,78.8676,1.0095,80.7726,0.7605,senior,medium,medium,0,1,0,1,2,2,2,2
fd1bc38a0b37b2c297e213c6c80f8702,Sri Wibowo,75,1,F,married,t,49.56,Below Average,1,77.9146,77.789,63.9,92.9,71.7,83.1,1,66.5344,0.7164,69.3701,0.6361,63.7363,-28.3566,junior,low,medium,0,0,0,1,3,0,1,2
a5bc7a437551fd3766d6e790e3cfe651,Citra Utama,61,6,M,single,t,100.0,Excellent,1,96.6119,96.067,100.0,86.4,100.0,100.0,1,97.8037,0.9661,97.4649,1.0351,98.3059,3.3881,senior,high,high,1,1,1,1,1,2,0,0
e336ed3f00edd3402064edab0b7dd1d7,Lina Tampubolon,93,5,M,married,t,89.28,Good,0,70.8571,81.139,61.9,71.2,69.9,80.4,1,81.3105,0.8158,79.4683,1.26,80.0681,18.422,mid,high,low,1,1,0,1,2,1,0,1
36bd95df1a7e1c7c985cd60a30eb5eb5,Rizki Sutanto,66,4,F,married,t,29.66,Below Average,0,44.5522,36.601,64.0,40.2,29.6,44.5,1,36.2094,0.8511,37.6988,0.6657,37.1056,-14.8931,mid,low,low,0,0,0,1,3,1,1,1
06e05ba1c439cddc455160f52167e33d,Tri Susanto,91,6,M,single,t,82.35,Good,0,65.6616,69.305,69.2,56.4,64.9,72.1,1,73.4307,0.8331,71.7617,1.2542,74.0066,16.6899,senior,medium,low,0,1,1,1,2,2,2,1
3d71bcf0a68b7ea277121a3eeb9c7f7c,Zainal Sinaga,105,11,M,single,t,87.45,Good,1,74.2005,80.159,56.9,92.5,62.4,84.9,0,81.2864,0.8675,79.9618,1.1785,80.8235,13.246,veteran,high,low,1,1,1,1,2,3,0,1
78b26c85293259f308516ae9f02d7a2e,Hendra Pratama,108,7,F,single,f,21.82,Below Average,0,27.6641,32.933,33.0,30.3,20.9,26.4,0,26.9066,0.9415,27.4911,0.7887,24.7414,-5.8454,senior,low,low,0,0,1,0,3,2,1,1
8a27ae75e88f7629d7dfa4f784e00dc9,Wati Yuliana,64,6,M,married,t,76.25,Good,0,61.9104,69.448,66.0,71.6,36.1,73.9,1,69.908,0.8566,68.4739,1.2316,69.0808,14.3409,senior,medium,low,0,1,0,1,2,2,2,1
21916873380e5f70091822d22db192f7,Eko Harahap,69,14,F,married,t,100.0,Excellent,1,100.0,100.0,100.0,100.0,100.0,100.0,1,100.0,1.0,100.0,1.0,100.0,0.0,veteran,high,high,1,0,0,1,1,3,0,0
06433192648cb36a10fd469537ccb03e,Endang Wijaya,78,6,M,married,t,63.32,Average,0,60.4236,54.224,54.4,64.5,61.6,61.2,1,59.7241,0.971,59.434,1.048,61.8742,2.9013,senior,low,low,0,1,0,1,0,2,1,1
9c99efb534c050466ea7bf4293e9ef47,Umi Utama,99,6,M,married,t,100.0,Excellent,0,74.7308,63.095,100.0,63.9,71.0,64.0,1,81.3476,0.7473,78.8207,1.3381,87.3654,25.2692,senior,high,low,1,1,0,1,1,2,0,1
ada28294af068ea901aafc3e4be91153,Vina Putra,82,8,M,married,t,78.5,Good,0,92.2128,85.104,83.0,90.6,95.2,100.0,1,84.5951,0.8629,85.9664,0.8513,85.3565,-13.7126,senior,medium,high,0,1,0,1,2,2,2,0
21cc579e0882fe0aeb0dc6199d280e2a,Wati Yuliana,65,13,M,single,f,73.32,Average,0,49.9486,58.123,46.2,46.8,44.1,62.7,1,61.7491,0.7663,59.4121,1.4679,61.6339,23.3706,veteran,medium,low,0,1,1,0,0,3,2,1
b29458d09c5462741f5eed2a111a2aa2,Anita Prasetyo,81,4,F,married,t,77.91,Good,0,74.6297,71.326,58.3,64.3,86.8,89.0,1,74.9502,0.9672,74.6223,1.0439,76.2693,3.2792,mid,medium,low,0,0,0,1,2,1,2,1
7beba676f0b07f6747977bc0c08da618,Zainal Wibowo,107,4,M,single,t,100.0,Excellent,1,92.2054,69.959,100.0,68.8,100.0,100.0,1,88.6493,0.9221,87.8699,1.0845,96.1027,7.7946,mid,high,high,1,1,1,1,1,1,0,0
bdf81131caac57afab8646ebba80bc49,Wati Tampubolon,107,6,F,married,t,100.0,Excellent,1,92.5978,89.75,90.0,95.7,96.7,88.1,1,94.7044,0.926,93.9642,1.0799,96.2989,7.4022,senior,high,high,1,0,0,1,1,2,0,0
6d0acc1ba2b13653a2108b5067257455,Nina Nugraha,73,4,F,single,t,89.39,Good,0,88.9476,76.276,74.4,99.6,95.2,86.5,0,85.3223,0.9956,85.2782,1.005,89.1678,0.4404,mid,high,medium,1,0,1,1,2,1,0,2
086199155cbd21cfcdaff2a479f86142,Rini Nugraha,102,5,F,single,t,71.27,Average,0,53.9888,63.295,41.8,60.7,66.5,47.0,0,63.6934,0.8272,61.9652,1.3201,62.6296,17.2818,mid,medium,low,0,0,1,1,0,1,2,1
2c570d8ae0b4281b9c28457e37f50ff6,Ratna Putra,86,3,F,single,t,100.0,Excellent,1,81.4884,86.707,73.8,72.8,90.0,89.2,0,90.4585,0.8149,88.6074,1.2272,90.7442,18.5116,mid,high,medium,1,0,1,1,1,1,0,2
4030a693391f099d7000e2a6d0080ee1,Irwan Simanjuntak,62,5,F,married,t,80.96,Good,0,85.791,100.0,86.4,89.7,71.0,96.0,1,88.1232,0.9517,88.6059,0.9437,83.3779,-4.8262,mid,medium,medium,0,0,0,1,2,1,2,2
bf9dc519661070237a4d57fd41fe2a3d,Adi Putra,87,0,F,single,t,90.7,Excellent,0,87.2647,91.676,66.9,95.7,86.4,100.0,1,89.9634,0.9656,89.6196,1.0394,88.9838,3.4383,junior,high,medium,1,0,1,1,1,0,0,2
059dc56628e324f945f1e3a4509d28c0,Yuni Sinaga,73,0,F,married,t,76.18,Good,0,69.6606,70.603,71.8,69.8,63.3,73.7,1,72.5513,0.9348,71.8994,1.0936,72.9205,6.5198,junior,medium,low,0,0,0,1,2,0,2,1
d0e5046e18c3820dbeece1b6fee22dbd,Lina Purnama,70,5,F,single,f,85.69,Good,1,74.6213,74.129,81.3,82.5,73.3,61.3,1,78.8995,0.8894,77.793,1.1483,80.1537,11.0648,mid,high,low,1,0,1,0,2,1,0,1
df77fc3c3673aa392cf34d9a8abcbe84,Mega Yuliana,87,9,M,married,t,86.95,Good,0,74.0374,62.945,63.8,62.2,100.0,70.1,0,75.8762,0.8708,74.5845,1.1745,80.4957,12.9166,senior,high,low,1,1,0,1,2,2,0,1
0da8e1f79df8e184f17450675e81f085,Citra Sitompul,100,1,M,married,t,70.17,Average,0,68.3625,78.578,64.9,70.6,69.0,69.0,1,72.1508,0.9819,71.9699,1.0265,69.2669,1.8088,junior,medium,low,0,1,0,1,0,0,2,1
3f75dc6168a9fc6dc29533353b05867a,Andi Prasetyo,93,9,M,single,t,89.32,Good,0,76.3253,76.358,74.8,75.2,81.1,74.2,1,81.5346,0.87,80.2347,1.1703,82.8245,12.9984,senior,high,medium,1,1,1,1,2,2,0,2
a8e0bcbc707a2545087739d355610ba7,Fajar Permana,63,1,F,married,t,73.05,Average,0,71.7705,68.857,93.7,71.8,59.6,62.0,1,71.4073,0.9872,71.2796,1.0178,72.4089,1.2769,junior,medium,low,0,0,0,1,0,0,2,1
d87289fd7a0fcb9c3d034e98119cf648,Citra Utama,72,3,M,married,f,93.11,Excellent,0,76.4468,75.012,72.5,94.5,66.6,72.2,1,82.6822,0.8334,81.0157,1.218,84.7791,16.6646,mid,high,medium,1,1,0,0,1,1,0,2
1f755172f6485387da58da0bfaa4290e,Citra Utama,78,3,M,married,t,66.59,Average,0,57.2282,57.626,60.9,54.2,56.3,57.5,1,61.0909,0.9064,60.1551,1.1635,61.9076,9.3587,mid,low,low,0,1,0,1,0,1,1,1
7367cc5a18c433d0f0dddcc61e8c6f97,Taufik Harahap,73,9,O,married,t,75.11,Good,0,55.2545,47.425,64.1,50.2,47.4,59.3,1,60.8484,0.8014,58.8627,1.3594,65.1829,19.8567,senior,medium,low,0,0,0,1,2,2,2,1
3b03fb0ffc89b2fadafa75ef223a6877,Mega Wijaya,106,3,M,married,f,43.95,Below Average,0,52.2843,46.176,54.8,53.2,46.7,54.5,1,47.1161,0.9166,47.95,0.8405,48.1149,-8.3388,mid,low,low,0,1,0,0,3,1,1,1
36b47493c7584a87ec73892fb56c06de,Rizki Sinaga,99,8,M,single,t,89.61,Good,0,73.6125,80.377,86.0,76.4,60.7,71.4,1,82.0414,0.84,80.4416,1.2173,81.612,15.9989,senior,high,low,1,1,1,1,2,2,0,1
26c23b04c4e14d8ce634a984db7c444f,Anita Prasetyo,85,5,M,single,t,79.29,Good,0,91.3156,100.0,85.3,100.0,95.1,84.9,1,89.11,0.8797,90.3127,0.8683,85.3019,-12.0273,mid,medium,high,0,1,1,1,2,1,2,0
5618e6a7af0ed6b53b861f388cbfbd2b,Yudi Setiawan,78,5,F,single,t,89.08,Good,0,78.5089,57.94,85.6,71.2,80.9,76.2,0,76.5661,0.8943,75.5091,1.1346,83.7939,10.57,mid,high,medium,1,0,1,1,2,1,0,2
22ade6d19a8cca0aabe89ea0da0a55f8,Zainal Purnama,81,1,M,single,f,99.16,Excellent,0,84.4823,67.154,85.6,85.5,83.2,83.7,1,85.154,0.8532,83.6865,1.1737,91.82,14.6753,junior,high,medium,1,1,1,0,1,0,0,2
ef528cb5236c6079f5f23bfac34a4ee9,Dewi Harahap,79,6,O,married,f,53.86,Below Average,0,64.7428,43.973,69.9,57.6,63.4,68.0,1,54.1599,0.8912,55.2479,0.8319,59.3027,-10.8801,senior,low,low,0,0,0,0,3,2,1,1
d6c98c965d0a434c46f552b239403156,Zainal Wibowo,90,2,M,married,t,63.72,Average,0,67.6176,63.268,76.8,68.3,47.8,77.5,1,64.7555,0.9611,65.1448,0.9424,65.671,-3.8932,junior,low,low,0,1,0,1,0,0,1,1
3521a5fb783430f378ee6badd10991be,Hendra Susanto,90,2,M,married,t,60.62,Average,0,73.5226,74.117,70.6,63.5,59.9,100.0,1,68.5419,0.871,69.8317,0.8246,67.0737,-12.8978,junior,low,low,0,1,0,1,0,0,1,1
ace98d21e4ab86b2b7449b20dd17d54f,Novi Sari,61,7,M,married,t,88.48,Good,0,78.9698,72.846,80.0,76.0,77.3,82.6,1,80.9387,0.9049,79.9873,1.1205,83.7273,9.5149,senior,high,medium,1,1,0,1,2,2,0,2
36961dcc118a30737329c46ca5100dd4,Andi Purnama,80,3,F,married,t,73.8,Average,0,69.9692,69.026,73.5,79.0,48.7,78.6,0,71.2187,0.9617,70.8356,1.0548,71.8849,3.8313,mid,medium,low,0,0,0,1,0,1,2,1
799a19b295e007603880d765ef114564,Yudi Utama,64,9,M,married,f,62.77,Average,0,47.7623,52.112,57.7,34.9,58.0,40.4,1,55.0702,0.8499,53.5695,1.3142,55.266,15.0073,senior,low,low,0,1,0,0,0,2,1,1
f9ab2205e6dcb6a06b01ab25b666d743,Putri Tampubolon,96,10,M,single,t,84.76,Good,0,84.2539,74.347,91.1,93.0,71.5,81.4,1,81.4829,0.995,81.4326,1.006,84.5054,0.5029,senior,medium,medium,0,1,1,1,2,2,2,2
e3a832c5f17f1a88fc53891430d6dd9a,Mega Saputra,67,9,M,widow,t,86.99,Good,1,71.2574,88.325,64.3,77.8,66.7,76.2,1,82.67,0.8427,81.0969,1.2208,79.1227,15.7308,senior,high,low,1,1,2,1,2,2,0,1
57cf7902ce8c4e8182b9e55cc8c089df,Nina Nugraha,80,3,M,married,f,59.84,Below Average,0,56.8583,45.633,63.7,52.9,52.9,57.9,1,54.6846,0.9702,54.3862,1.0525,58.3505,2.9845,mid,low,low,0,1,0,0,3,1,1,1
791464ad90d92758f57c927e76a3561a,Novi Sinaga,81,2,M,single,t,96.06,Excellent,1,82.7619,68.978,76.1,98.1,73.4,83.5,1,83.9469,0.867,82.6169,1.1607,89.4121,13.3004,junior,high,medium,1,1,1,1,1,0,0,2
b9388027e14bb59b0f2b7a266ff2b70c,Rahmat Purnama,99,3,F,single,t,70.82,Average,0,55.4697,69.727,69.4,60.3,45.9,46.3,1,65.8886,0.8465,64.3531,1.2768,63.1468,15.3542,mid,medium,low,0,0,1,1,0,1,2,1
927caeb64cf223b52fdc51e88be5c985,Novi Sinaga,89,2,F,single,t,100.0,Excellent,0,81.6395,82.227,96.1,65.7,84.8,79.9,1,89.1601,0.8164,87.324,1.2249,90.8197,18.3605,junior,high,medium,1,0,1,1,1,0,0,2
e822df479fb47d4078e46d2cae1405b5,Hendra Nasution,109,2,F,married,t,100.0,Excellent,1,92.0598,99.247,85.8,100.0,100.0,82.5,1,97.392,0.9206,96.598,1.0863,96.0299,7.9402,junior,high,high,1,0,0,1,1,0,0,0
3010b0ef989e8037a8ccc5b76414f6b5,Mega Sari,80,10,M,married,t,72.9,Average,0,68.928,69.946,57.2,62.7,73.0,82.8,1,70.8209,0.9603,70.424,1.0576,70.9125,3.9688,senior,medium,low,0,1,0,1,0,2,2,1
d1f2040d68b1d0cdc40dfd3c0cb9d873,Novi Yuliana,94,0,F,married,t,85.95,Good,0,95.7867,100.0,100.0,100.0,83.1,100.0,1,93.1174,0.9017,94.1007,0.8973,90.8701,-9.8333,junior,high,high,1,0,0,1,2,0,0,0
f7b3b5399d3cddefa74029e73aca756c,Tri Permana,96,0,F,married,t,70.31,Average,1,58.7223,44.915,69.9,62.1,44.5,58.4,1,59.2145,0.8841,58.0559,1.1973,64.5153,11.586,junior,medium,low,0,0,0,1,0,0,2,1
7758848acbaba8f98b4ca64fa86fb9c3,Andi Wijaya,84,7,M,married,f,69.04,Average,0,54.9069,33.8,49.6,27.4,73.6,69.1,0,54.2266,0.8587,52.8137,1.2573,61.9715,14.1293,senior,low,low,0,1,0,0,0,2,1,1
16336b966159497ce3192fe60b1a9020,Fajar Nasution,82,0,F,married,t,74.11,Average,0,82.4082,79.097,72.5,82.2,84.7,90.1,1,78.0963,0.917,78.9259,0.8993,78.2599,-8.2967,junior,medium,medium,0,0,0,1,0,0,2,2
9dccbf1693dbb9cba3ede74bb936baef,Lina Simanjuntak,98,13,M,married,t,94.03,Excellent,0,86.1365,92.304,93.5,91.7,84.7,74.7,1,91.1455,0.921,90.3558,1.0917,90.085,7.8971,veteran,high,medium,1,1,0,1,1,3,0,2
fa571cee3d706583f2853058f4446dee,Anita Simanjuntak,67,2,M,married,t,63.12,Average,0,79.831,51.647,83.3,83.3,69.3,83.4,1,64.6912,0.8329,66.3623,0.7907,71.4753,-16.7113,junior,low,medium,0,1,0,1,0,0,1,2
04615eda50d04d2b62c67edf83402fb8,Widya Utama,81,9,O,married,f,73.35,Average,0,41.2612,52.678,56.3,26.5,37.7,44.5,1,57.5227,0.6791,54.3135,1.7778,57.3069,32.0913,senior,medium,low,0,0,0,0,0,2,2,1
92c2ac58e3dbd1459c8aeb97bda6f7d2,Taufik Hutabarat,65,7,M,married,f,27.49,Below Average,0,37.7311,26.88,49.1,24.0,43.0,34.8,1,30.3798,0.8976,31.4038,0.7286,32.6112,-10.2399,senior,low,low,0,1,0,0,3,2,1,1
a5be11f4d3a7bda9c0f8fe7dcc44b4d2,Indra Yuliana,60,3,F,widow,f,83.14,Good,0,56.1302,66.3,35.9,61.7,59.4,67.4,1,69.9839,0.7299,67.2832,1.4812,69.6338,27.0073,mid,medium,low,0,0,2,0,2,1,2,1
d0585c7e65e396e2a3ece5c7bbdac73b,Bambang Yuliana,82,5,M,single,t,81.2,Good,1,76.6095,64.09,67.7,83.3,71.2,84.2,1,74.6899,0.9541,74.2309,1.0599,78.9046,4.5901,mid,medium,medium,0,1,1,1,2,1,2,2
9d42d10ab493c7bfc9147c78fdff5e6e,Rita Harahap,107,10,M,single,f,86.04,Good,1,65.0409,55.319,42.7,82.6,71.4,63.4,1,70.524,0.79,68.4241,1.3229,75.5403,20.9989,senior,high,low,1,1,1,0,2,2,0,1
ee2792293404a870172c85242941ff46,Rahmat Putra,96,5,F,single,t,64.44,Average,0,61.7109,65.421,60.2,50.0,48.2,88.4,1,63.9144,0.9727,63.6418,1.0442,63.0741,2.7264,mid,low,low,0,0,1,1,0,1,1,1
a76dba54612c4681addf15b18f863234,Deni Permana,62,0,M,married,t,72.7,Average,0,75.1099,79.698,88.6,74.4,65.3,72.2,1,75.5222,0.9759,75.7633,0.9679,73.9046,-2.4105,junior,medium,medium,0,1,0,1,0,0,2,2
a6d07dc1e6846df4ea7cedcd380d4d36,Rizki Sari,98,2,F,married,t,97.18,Excellent,1,82.4766,78.557,79.6,100.0,69.3,81.0,1,87.1839,0.8529,85.7131,1.1783,89.8305,14.7079,junior,high,medium,1,0,0,1,1,0,0,2
9b4109b759f73c3af7e600b8fedee369,Widya Prasetyo,65,10,M,married,t,51.38,Below Average,0,54.9704,53.79,59.6,56.7,41.1,62.4,1,53.1788,0.9641,53.5382,0.9346,53.1735,-3.5939,senior,low,low,0,1,0,1,3,2,1,1
df4778c2b19457a81d9fdf7517921e68,Vina Nasution,76,5,F,married,t,94.6,Excellent,0,91.8283,91.866,75.6,100.0,100.0,91.7,0,92.9494,0.9723,92.672,1.0302,93.2154,2.7742,mid,high,high,1,0,0,1,1,1,0,0
6a3a327f9999e434a92308a03b31734d,Mega Prasetyo,84,3,F,single,f,89.12,Good,0,67.8172,64.649,51.4,67.5,77.8,74.6,1,75.386,0.787,73.2562,1.314,78.4662,21.2978,mid,high,low,1,0,1,0,2,1,0,1
26940bbc0cb1545184b0e7bbee992977,Lina Wibowo,96,2,M,married,t,57.56,Below Average,0,67.3777,63.441,62.7,64.4,76.8,65.7,1,62.2693,0.9018,63.2511,0.8543,62.4683,-9.8188,junior,low,low,0,1,0,1,3,0,1,1
c0bfa041a1e39bc98db30caf6b206ffd,Eko Sitompul,74,3,F,married,f,52.41,Below Average,0,53.3545,45.714,81.9,51.6,33.5,46.5,1,50.6859,0.9906,50.78,0.9824,52.884,-0.941,mid,low,low,0,0,0,0,3,1,1,1
d157d83db91b2e53b16a183389acd309,Indra Sutanto,73,5,F,married,t,67.28,Average,0,66.8874,67.19,69.0,58.6,66.7,73.2,0,67.1349,0.9961,67.0957,1.0059,67.0833,0.3916,mid,low,low,0,0,0,1,0,1,1,1
